Length,Entropy,Vowel,Consonant,Special,V Con,C Vow,Lines,State
701,4.392959464749905,157,250,294,0.628,1.5923566878980893,25,0
990,4.603551258097912,225,346,419,0.6502890173410405,1.5377777777777777,44,0
7493,5.020603740482484,1805,3357,2331,0.537682454572535,1.8598337950138504,223,0
790,5.164258020592623,206,343,241,0.6005830903790087,1.6650485436893203,16,0
623,4.944341625897463,164,299,160,0.5484949832775919,1.8231707317073171,22,0
154,4.855628845436372,44,80,30,0.55,1.8181818181818181,4,0
7873,4.454449642584676,1565,2584,3724,0.6056501547987616,1.65111821086262,189,0
1607,5.1990723517418695,404,650,553,0.6215384615384615,1.608910891089109,45,0
2091,5.025214484411361,514,783,794,0.6564495530012772,1.5233463035019454,62,0
2911,5.224905305539352,738,1275,898,0.5788235294117647,1.7276422764227641,88,0
267,4.999795872244259,79,141,47,0.5602836879432624,1.7848101265822784,8,0
87,4.59877420836349,25,43,19,0.5813953488372093,1.72,2,0
7126,4.674659257165589,1636,2689,2801,0.608404611379695,1.6436430317848412,136,0
13553,4.312189751818571,2852,4704,5997,0.6062925170068028,1.6493688639551192,319,0
606,4.816185193946097,113,206,287,0.5485436893203883,1.823008849557522,17,0
1547,5.205514722526972,456,750,341,0.608,1.644736842105263,44,0
1350,5.352315791862349,340,611,399,0.5564648117839607,1.7970588235294118,42,0
820,5.199524608897917,207,374,239,0.553475935828877,1.8067632850241546,23,0
816,4.691397170091069,151,312,353,0.483974358974359,2.066225165562914,32,0
4603,4.718927232234459,1117,1726,1760,0.6471610660486674,1.5452103849597134,103,0
11016,4.57619453235473,2357,4044,4615,0.5828387734915925,1.7157403478998727,200,0
1658,4.161644663306913,270,503,885,0.536779324055666,1.862962962962963,60,0
5873,4.732668932329823,1366,2417,2090,0.5651634257343815,1.7693997071742313,156,0
9840,5.968804270887593,1897,6206,1737,0.3056719303899452,3.2714812862414338,170,0
14496,3.5089470319275,1803,2944,9749,0.6124320652173914,1.6328341652800888,201,0
3207,4.906766634288161,724,1213,1270,0.5968672712283595,1.675414364640884,115,0
111,4.476395821790219,20,45,46,0.4444444444444444,2.25,8,0
123,4.614603583199834,20,48,55,0.4166666666666667,2.4,9,0
424,4.8282590189396295,111,180,133,0.6166666666666667,1.6216216216216217,21,0
856,4.903513037755216,211,392,253,0.5382653061224489,1.8578199052132702,34,0
349,4.4460871233539825,75,137,137,0.5474452554744526,1.8266666666666667,20,0
1414,4.364307944064743,291,545,578,0.5339449541284403,1.872852233676976,40,0
6063,4.520827443630798,1186,2129,2748,0.5570690465007045,1.7951096121416525,208,0
23524,5.000915391057009,5373,9451,8700,0.5685112686488202,1.7589800856132514,458,0
2424,4.23816874143997,515,792,1117,0.6502525252525253,1.5378640776699029,91,0
8943,5.870614390528025,1603,5102,2238,0.3141905135241082,3.1827822832189643,68,0
3138,4.484315342318504,755,1217,1166,0.6203779786359901,1.6119205298013246,77,0
2464,5.1885754685970165,619,1160,685,0.5336206896551724,1.8739903069466881,77,0
450,4.831727089494807,106,176,168,0.6022727272727273,1.6603773584905661,28,0
8010,4.798290996916065,1793,3193,3024,0.5615408706545568,1.780814277746793,241,0
7176,5.187300311427437,1711,3023,2442,0.5659940456500165,1.7668030391583869,206,0
4116,4.241396297044978,647,1230,2239,0.5260162601626016,1.9010819165378672,140,0
2256,4.266117331415117,468,817,971,0.572827417380661,1.7457264957264957,79,0
753,4.64776214292126,217,316,220,0.6867088607594937,1.456221198156682,28,0
1767,4.388397202268563,338,558,871,0.6057347670250897,1.650887573964497,62,0
1984,4.509616591677945,374,695,915,0.5381294964028777,1.858288770053476,65,0
2514,4.476888299503689,521,843,1150,0.6180308422301305,1.618042226487524,75,0
2803,4.445403000195437,530,934,1339,0.5674518201284796,1.7622641509433963,97,0
66,4.212930236494801,16,32,18,0.5,2.0,3,0
1038,4.691272573718547,273,456,309,0.5986842105263158,1.6703296703296704,40,0
1012,5.118691083347181,255,468,289,0.5448717948717948,1.8352941176470587,29,0
131,4.758711002757236,44,67,20,0.6567164179104478,1.5227272727272727,2,0
2581,4.250386886231731,542,850,1189,0.6376470588235295,1.5682656826568266,97,0
5218,4.753436660478435,1040,1843,2335,0.5642973412913728,1.7721153846153845,144,0
4527,4.555989375128123,907,1513,2107,0.5994712491738269,1.6681367144432193,123,0
4045,4.513610234498128,823,1268,1954,0.6490536277602523,1.5407047387606319,112,0
12579,4.387606566186456,2225,3919,6435,0.5677468742026027,1.7613483146067417,291,0
6430,4.344005582247142,1104,1963,3363,0.5624044829342842,1.7780797101449275,163,0
5579,4.4857118000267855,1033,1731,2815,0.5967648757943386,1.675701839303001,148,0
4796,4.642679035459699,918,1565,2313,0.5865814696485623,1.7047930283224402,138,0
5545,4.504253682503837,1336,2111,2098,0.6328754144954998,1.5800898203592815,170,0
338,4.867152686858461,93,148,97,0.6283783783783784,1.5913978494623655,19,0
857,4.6457315260556085,257,413,187,0.6222760290556901,1.6070038910505837,30,0
2719,3.266914867784373,311,513,1895,0.6062378167641326,1.6495176848874598,81,0
3833,5.1068605911582985,1061,1848,924,0.5741341991341992,1.7417530631479736,114,0
3374,5.0018403025315425,904,1637,833,0.5522296884544899,1.8108407079646018,101,0
541,4.930314581165144,135,222,184,0.6081081081081081,1.6444444444444444,28,0
1532,4.410027991713312,319,570,643,0.5596491228070175,1.786833855799373,52,0
1101,4.937208597016883,288,549,264,0.5245901639344263,1.90625,26,0
28884,4.594282646689,5382,10703,12799,0.5028496683172942,1.9886659234485322,515,0
3465,5.212369960252457,821,1527,1117,0.5376555337262606,1.8599269183922047,95,0
876,4.341251415905248,156,323,397,0.48297213622291024,2.0705128205128207,27,0
196,4.946223562586775,47,81,68,0.5802469135802469,1.7234042553191489,11,0
36251,3.255494373190723,3713,6415,26123,0.5787996882307093,1.7277134392674387,393,0
62730,5.027548411398296,13306,23406,26018,0.5684867128086816,1.7590560649331128,1034,0
637,4.786116901050433,186,308,143,0.6038961038961039,1.6559139784946237,22,0
6036,3.597374039674393,723,1331,3982,0.5432006010518408,1.8409405255878284,138,0
291,4.735169431523336,76,133,82,0.5714285714285714,1.75,19,0
11896,5.954618249164895,2448,7149,2299,0.3424255140579102,2.920343137254902,236,0
674,4.972828833607478,145,298,231,0.4865771812080537,2.0551724137931036,27,0
135,4.904176684606254,35,63,37,0.5555555555555556,1.8,2,0
18132,5.06557633696256,4086,7611,6435,0.5368545526212062,1.8627019089574155,492,0
1448,4.9749548706624145,350,687,411,0.5094614264919942,1.9628571428571429,51,0
1573,4.8341237145850755,360,675,538,0.5333333333333333,1.875,56,0
1442,5.066713398327279,350,611,481,0.5728314238952537,1.7457142857142858,42,0
129,4.686481247362464,41,67,21,0.6119402985074627,1.6341463414634145,4,0
4779,5.012256547268301,1257,2127,1395,0.5909732016925247,1.692124105011933,104,0
3075,4.855857505102598,879,1400,796,0.6278571428571429,1.5927189988623436,81,0
14431,4.545484794489091,2741,4849,6841,0.5652711899360693,1.7690623859905144,373,0
972,5.237930277110398,273,452,247,0.6039823008849557,1.6556776556776556,36,0
105,4.473669654111208,17,42,46,0.40476190476190477,2.4705882352941178,4,0
1277,4.015109512133903,256,389,632,0.6580976863753213,1.51953125,45,0
1796,3.2749013123155035,197,352,1247,0.5596590909090909,1.7868020304568528,42,0
4124,4.2951263252713465,803,1326,1995,0.6055806938159879,1.651307596513076,127,0
401,4.451250867072519,90,159,152,0.5660377358490566,1.7666666666666666,10,0
372,4.602649117596726,96,154,122,0.6233766233766234,1.6041666666666667,21,0
9688,5.967342718210969,1865,6130,1693,0.30424143556280586,3.28686327077748,167,0
2850,4.475654507679057,643,979,1228,0.6567926455566905,1.5225505443234837,102,0
6048,4.579955498159638,1393,2153,2502,0.6470041802136554,1.5455850681981336,170,0
2063,4.65493297769522,385,707,971,0.5445544554455446,1.8363636363636364,62,0
857,4.8200810825403,166,368,323,0.45108695652173914,2.216867469879518,48,0
3064,4.408084501924782,669,1049,1346,0.6377502383222117,1.5680119581464873,109,0
366,3.504500729240661,55,99,212,0.5555555555555556,1.8,16,0
703,4.681482640040094,141,269,293,0.5241635687732342,1.9078014184397163,29,0
613,4.591677904761214,116,223,274,0.5201793721973094,1.9224137931034482,25,0
4056,4.37254266903585,896,1303,1857,0.6876438986953185,1.4542410714285714,120,0
7101,4.491765541833965,1703,2612,2786,0.6519908116385911,1.5337639459776864,201,0
4366,4.512437317272341,982,1460,1924,0.6726027397260274,1.4867617107942974,122,0
4743,4.40765729883409,1049,1681,2013,0.6240333135038667,1.6024785510009534,140,0
3062,4.402619306918701,691,1059,1312,0.6525023607176582,1.5325615050651231,103,0
3519,4.37807343433437,764,1194,1561,0.6398659966499163,1.5628272251308901,112,0
2483,4.243453681734797,518,800,1165,0.6475,1.5444015444015444,93,0
4549,4.761558884216684,1063,1709,1777,0.6220011702750147,1.6077140169332078,101,0
6635,4.538123366042175,1316,2500,2819,0.5264,1.8996960486322187,179,0
8703,4.4669156634944605,1717,3158,3828,0.5436985433818873,1.8392545136866627,242,0
766,5.421628421591419,217,369,180,0.5880758807588076,1.7004608294930876,38,0
1603,4.878333031809822,448,711,444,0.630098452883263,1.5870535714285714,50,0
2321,4.8496988233005744,571,996,754,0.5732931726907631,1.74430823117338,71,0
141,4.5813392354633695,37,76,28,0.4868421052631579,2.054054054054054,8,0
824,4.969336625333718,257,408,159,0.6299019607843137,1.5875486381322956,28,0
1265,5.088249600425575,364,622,279,0.5852090032154341,1.7087912087912087,43,0
697,4.843019186393695,164,304,229,0.5394736842105263,1.853658536585366,19,0
376,4.7090499918535995,101,163,112,0.6196319018404908,1.613861386138614,10,0
355,4.43529026636475,80,127,148,0.6299212598425197,1.5875,21,0
5334,5.377314855470258,1293,2413,1628,0.5358474927476171,1.8662026295436969,118,0
7780,4.700057544985863,1680,2938,3162,0.5718175629680055,1.7488095238095238,216,0
785,5.010039744242371,207,374,204,0.553475935828877,1.8067632850241546,29,0
22018,3.3602933262658152,2465,4276,15277,0.5764733395696913,1.734685598377282,452,0
9923,4.796779357385798,2278,3983,3662,0.5719307054983681,1.7484635645302897,269,0
3787,4.6391896735696525,851,1499,1437,0.5677118078719147,1.7614571092831963,81,0
1671,5.3145759009145435,396,857,418,0.4620770128354726,2.164141414141414,47,0
9749,4.864299996653786,2051,3538,4160,0.5797060486150367,1.7250121891760117,239,0
907,4.826048578735255,202,375,330,0.5386666666666666,1.8564356435643565,27,0
866,4.811221790030849,190,346,330,0.5491329479768786,1.8210526315789475,27,0
10675,4.958987636683902,2259,4390,4026,0.5145785876993166,1.9433377600708277,298,0
43402,3.546964491520309,5315,9537,28550,0.5573031351578064,1.7943555973659455,1006,0
286,4.727923367268884,83,123,80,0.6747967479674797,1.4819277108433735,13,0
908,4.24839311588804,268,372,268,0.7204301075268817,1.3880597014925373,30,0
834,5.065825043429538,182,406,246,0.4482758620689655,2.230769230769231,27,0
1418,3.472696796212655,187,346,885,0.5404624277456648,1.8502673796791445,50,0
354,4.743017352557458,108,145,101,0.7448275862068966,1.3425925925925926,16,0
1010,4.268417148471119,292,408,310,0.7156862745098039,1.3972602739726028,31,0
2385,4.937270037783602,631,1085,669,0.5815668202764976,1.7194928684627575,68,0
1475,4.875356324280663,410,638,427,0.6426332288401254,1.5560975609756098,49,0
631,4.723127018824041,161,256,214,0.62890625,1.5900621118012421,23,0
6103,4.4543601286435335,1365,2429,2309,0.5619596541786743,1.7794871794871794,159,0
706,4.5920087015132,197,347,162,0.5677233429394812,1.7614213197969544,31,0
2008,5.1003926634270265,488,890,630,0.5483146067415731,1.8237704918032787,59,0
293,5.172035516409271,59,133,101,0.44360902255639095,2.2542372881355934,17,0
1852,4.970955453522531,461,745,646,0.6187919463087248,1.616052060737527,62,0
3462,4.765623174250847,771,1396,1295,0.5522922636103151,1.8106355382619974,118,0
27887,4.6012398653566775,6293,11084,10510,0.567755322988091,1.761322103924996,631,0
250,4.914925285937463,59,91,100,0.6483516483516484,1.5423728813559323,8,0
19226,4.585909577516224,4154,7034,8038,0.5905601364799545,1.693307655272027,455,0
2915,4.365788160687446,646,997,1272,0.6479438314944834,1.543343653250774,99,0
35089,4.373671643053426,6729,11016,17344,0.610838779956427,1.6370931787784218,734,0
1946,5.0178453828077565,469,756,721,0.6203703703703703,1.6119402985074627,64,0
2273,4.022656046915224,432,700,1141,0.6171428571428571,1.6203703703703705,68,0
609,4.813807750138308,152,277,180,0.5487364620938628,1.8223684210526316,34,0
2146,4.381504570234526,191,448,1507,0.4263392857142857,2.345549738219895,135,0
3208,4.269670902388851,705,1041,1462,0.6772334293948127,1.476595744680851,106,0
7194,4.367393541181685,1498,2153,3543,0.6957733395262424,1.4372496662216288,166,0
1408,4.801564937558199,307,499,602,0.6152304609218436,1.6254071661237786,47,0
419,5.198310203555943,116,196,107,0.5918367346938775,1.6896551724137931,3,0
1911,4.642661366839493,472,746,693,0.6327077747989276,1.5805084745762712,77,0
8199,3.941883360832961,1463,2490,4246,0.5875502008032129,1.7019822282980177,183,0
8199,3.941883360832961,1463,2490,4246,0.5875502008032129,1.7019822282980177,193,0
7223,4.756835835208493,1628,2813,2782,0.5787415570565233,1.7278869778869779,206,0
1569,4.516479518055882,408,647,514,0.6306027820710973,1.5857843137254901,54,0
1185,4.8975545668292,345,529,311,0.6521739130434783,1.5333333333333334,43,0
1738,4.939337930431474,482,788,468,0.6116751269035533,1.6348547717842323,57,0
1539,4.848009908065354,423,667,449,0.6341829085457271,1.5768321513002364,52,0
1760,4.891034539590338,491,795,474,0.6176100628930817,1.6191446028513239,56,0
2359,4.543287859355933,521,938,900,0.5554371002132196,1.800383877159309,78,0
4760,4.654424319163686,1020,1723,2017,0.591990713871155,1.6892156862745098,98,0
2519,4.150141027154185,460,826,1233,0.5569007263922519,1.7956521739130435,81,0
7229,4.82949896939776,1433,2544,3252,0.5632861635220126,1.7752965806001395,142,0
4273,4.451276066361518,975,1491,1807,0.6539235412474849,1.5292307692307692,130,0
735,5.112658553181148,148,253,334,0.5849802371541502,1.7094594594594594,22,0
2338,4.6328891748065475,555,898,885,0.6180400890868597,1.618018018018018,77,0
1217,4.612570148253484,327,537,353,0.6089385474860335,1.6422018348623852,42,0
4027,5.053509259580828,1032,1858,1137,0.5554359526372443,1.800387596899225,141,0
1760,4.827935670533729,451,826,483,0.5460048426150121,1.8314855875831486,35,0
2053,4.773463589933193,415,731,907,0.5677154582763337,1.76144578313253,69,0
654,5.171067905596341,154,278,222,0.5539568345323741,1.8051948051948052,21,0
851,4.979590690120851,252,401,198,0.628428927680798,1.5912698412698412,21,0
5436,4.725710774669536,1323,2040,2073,0.6485294117647059,1.5419501133786848,130,0
2533,4.723591894318392,561,975,997,0.5753846153846154,1.7379679144385027,62,0
9966,6.012519395630327,1934,6321,1711,0.3059642461635817,3.268355739400207,183,0
4996,3.186437907430734,482,763,3751,0.6317169069462647,1.5829875518672198,152,0
1932,5.0427397566590315,532,873,527,0.6093928980526919,1.6409774436090225,71,0
589,5.101700012049175,163,259,167,0.6293436293436293,1.5889570552147239,26,0
2191,5.194631113187302,558,1016,617,0.5492125984251969,1.82078853046595,56,0
1011,4.9852022530587545,238,410,363,0.5804878048780487,1.7226890756302522,30,0
12830,5.35605579309899,3313,5718,3799,0.5793983910458202,1.7259281617869,411,0
970,4.302064978808181,190,351,429,0.5413105413105413,1.8473684210526315,40,0
506,5.057967970223312,112,223,171,0.5022421524663677,1.9910714285714286,14,0
2479,4.25917125714981,416,797,1266,0.5219573400250941,1.9158653846153846,97,0
11976,4.391791165986698,2474,4246,5256,0.5826660386245879,1.7162489894907034,285,0
6915,4.737528925537309,1572,2748,2595,0.5720524017467249,1.748091603053435,196,0
1077,4.692572865173627,245,444,388,0.5518018018018018,1.8122448979591836,45,0
2583,4.404331664554188,551,935,1097,0.5893048128342246,1.6969147005444647,96,0
8018,5.308922812141542,1785,3061,3172,0.5831427638026788,1.71484593837535,208,0
68302,3.566793904256666,8391,13455,46456,0.623634336677815,1.6035037540221666,1958,0
1777,5.20424872262458,446,835,496,0.5341317365269461,1.8721973094170403,73,0
45924,3.546172947215214,5538,8781,31605,0.6306798770071745,1.585590465872156,1214,0
6910,3.475811277930254,821,1387,4702,0.5919250180245134,1.6894031668696712,248,0
2199,5.262594647334201,532,903,764,0.5891472868217055,1.6973684210526316,74,0
1507,5.209342368559817,348,642,517,0.5420560747663551,1.8448275862068966,72,0
729,4.529109449962009,146,260,323,0.5615384615384615,1.7808219178082192,27,0
301,4.630268301360417,72,125,104,0.576,1.7361111111111112,13,0
4293,4.465772879877599,896,1494,1903,0.5997322623828648,1.6674107142857142,136,0
29740,4.626139023046013,6136,10933,12671,0.5612366230677764,1.7817796610169492,1059,0
9983,5.263360972753232,2546,4334,3103,0.5874480849100139,1.7022780832678712,273,0
794,5.031542449796553,218,371,205,0.5876010781671159,1.701834862385321,31,0
309,5.132817378483687,89,144,76,0.6180555555555556,1.6179775280898876,10,0
109,4.784815812303517,28,50,31,0.56,1.7857142857142858,2,0
1718,4.8976136074411665,392,679,647,0.5773195876288659,1.7321428571428572,42,0
